id,prediction
101787,0.027109165
151995,0.029850336
161533,0.020940203
225841,0.010171414
233742,0.021151949
9607,0.013136407
209590,0.06842099
104621,0.02930688
171048,0.030977933
160070,0.053791888
86940,0.028795306
7286,0.014265055
78547,0.04166439
229247,0.043969985
225087,0.008564094
99240,0.03503801
179019,0.017492544
238778,0.20191474
132527,0.025470443
140354,0.028825646
206639,0.028252155
70860,0.008178196
80296,0.014218002
177713,0.015425732
234922,0.013832496
5563,0.016133614
56697,0.07545198
144369,0.047775716
4135,0.026907848
35927,0.03160803
187229,0.025215982
197253,0.03297636
78860,0.019153325
78679,0.011156879
18631,0.0793481
141590,0.016441805
230173,0.020445278
228243,0.011475415
21817,0.013016894
93875,0.028297557
58876,0.008948165
134038,0.03668748
128758,0.010241393
116913,0.02608368
156276,0.044486005
234478,0.02947576
28952,0.05686454
229623,0.020801319
99578,0.054160036
93398,0.039786223
231523,0.045327574
192040,0.035971157
134576,0.017395329
222217,0.024696212
14366,0.012864523
135029,0.022949608
54781,0.026092377
76799,0.022546303
21754,0.04329247
201662,0.009313114
129691,0.013333182
110656,0.010321429
7768,0.05242132
64268,0.03288984
53532,0.019960633
219898,0.0110180015
6596,0.05029361
185093,0.08268329
88398,0.01665561
116369,0.047386155
27016,0.01534834
147975,0.026858268
216222,0.035509057
241998,0.0418583
64104,0.048992716
130806,0.021835752
177119,0.029726192
167903,0.047666118
191710,0.02537172
163614,0.057298426
136976,0.02143163
181858,0.013711062
231984,0.018377405
53316,0.054727778
79772,0.011708995
124283,0.016564973
214366,0.019900408
226419,0.0066725714
18492,0.008978324
40148,0.023336198
239532,0.01992927
219159,0.02620163
215873,0.032160748
199779,0.026783193
169286,0.022419954
243815,0.0082661975
125535,0.022074765
146982,0.036220837
38783,0.014710108
148518,0.03504702
144176,0.023290161
227028,0.017443122
142161,0.083272465
74718,0.07052586
130041,0.023205591
43491,0.034807667
131290,0.02910627
101396,0.020756198
138910,0.018262748
56811,0.017136924
43714,0.061555743
149415,0.012878634
202507,0.037258614
136185,0.0151812555
216717,0.023201598
189424,0.03459824
61142,0.03746333
196031,0.02820866
177315,0.031615276
206947,0.03190677
211510,0.013919444
236998,0.04784149
244092,0.012779656
78162,0.030042252
183124,0.039816994
134154,0.03357783
74643,0.019484568
9661,0.012710592
220252,0.009630586
177067,0.025565391
145637,0.030524347
12246,0.01041942
134872,0.03828221
41043,0.023539789
143635,0.105254374
183023,0.015193458
147151,0.020050688
90668,0.034165647
163525,0.01844073
21884,0.01651557
70109,0.031856995
38172,0.042202163
192547,0.014637724
5162,0.060061384
113520,0.037024688
205544,0.023254517
236904,0.014867875
246325,0.05472446
215286,0.011393456
85816,0.023636471
205381,0.029878462
149943,0.039003827
208914,0.016219122
153826,0.037241243
23104,0.02637376
29290,0.03002481
169536,0.010441646
57005,0.013881078
199192,0.020842472
97479,0.015155518
197144,0.05527386
221882,0.035421897
245993,0.024221808
14347,0.023025723
162090,0.014552535
177435,0.011029641
174175,0.021507837
79693,0.03621567
207346,0.019249985
127005,0.025248023
80557,0.01563989
9669,0.020007191
112352,0.060485337
233332,0.008842552
15989,0.013017078
180623,0.011276919
217150,0.025689796
53778,0.01809304
232325,0.015243238
3238,0.024710115
135709,0.019851727
27001,0.037179735
225479,0.022738516
200041,0.034766518
198944,0.025984498
191926,0.007066993
244691,0.033984613
84466,0.02376353
115033,0.024959592
117619,0.013089954
126437,0.03935164
247087,0.036704533
67276,0.021947403
166972,0.016402787
80156,0.016698087
87992,0.05795929
62321,0.025900025
243661,0.029275378
102036,0.037230764
114819,0.024186416
196008,0.015157604
236678,0.017700514
180490,0.044624925
124552,0.022005115
205215,0.03953504
172030,0.028987452
235667,0.0126358075
11765,0.030957628
103204,0.019245502
139680,0.024510503
3651,0.04989073
83793,0.036575917
93832,0.052885905
15428,0.010841896
106389,0.01403764
164095,0.013476534
84871,0.057157036
18963,0.026294762
184301,0.010752997
194680,0.021985652
232597,0.017956847
1038,0.030003877
149275,0.027406063
194119,0.04013896
186444,0.023191933
10469,0.0199516
246484,0.0193036
43429,0.025235364
44506,0.0687522
111001,0.009973734
16283,0.032949697
249369,0.03461111
63265,0.028051658
57182,0.03194272
183945,0.009661252
14545,0.03406214
225982,0.021747116
151876,0.032193646
1291,0.02190466
164799,0.044066623
77575,0.036270943
133903,0.05138559
21479,0.01547999
248991,0.029354597
30307,0.043072358
133676,0.034998357
194096,0.02902681
191844,0.032362223
176422,0.011645538
161685,0.019461475
87076,0.018759139
204246,0.028268613
3912,0.008496404
162074,0.01087079
109455,0.03265587
249140,0.008569614
46935,0.011914275
76033,0.04203397
245682,0.06192826
160764,0.03274333
53758,0.056263555
186414,0.04538442
191749,0.020156683
122171,0.060615744
171312,0.01041736
60090,0.017053949
76144,0.043355525
182526,0.010457168
218189,0.048878424
235830,0.024500368
31737,0.015985608
13810,0.024901368
20072,0.026840352
125918,0.012333329
120345,0.024693036
27449,0.055322036
123440,0.035163123
121422,0.025046768
220838,0.023237335
226698,0.014342335
213595,0.030554458
181455,0.037219524
18888,0.0676979
228527,0.023758164
243583,0.027266024
137435,0.0139438715
226766,0.11186206
121599,0.013565001
187558,0.008080767
60489,0.018392017
93784,0.026891658
45040,0.04248184
128146,0.018286388
20121,0.024796827
179309,0.037569053
73008,0.016398925
104950,0.094100386
41649,0.039609764
34783,0.03868458
196624,0.014879179
222895,0.009939754
222662,0.013593967
21405,0.089683786
107508,0.046740178
96200,0.04215174
144377,0.02418967
178757,0.018048134
15123,0.016051695
82666,0.046738416
96645,0.013357712
20424,0.025687266
234032,0.03908019
179410,0.028871266
38102,0.040947996
204730,0.018220916
185588,0.039396457
5395,0.020522282
182953,0.015920125
87469,0.049584463
172591,0.018881349
159177,0.0122584235
45709,0.07982726
132188,0.014714608
109514,0.029965606
41949,0.031437986
80768,0.04585263
40996,0.02674837
4067,0.02134441
184311,0.017958058
245694,0.019275172
110850,0.019920971
68481,0.019835599
157020,0.021246897
47430,0.019656539
133923,0.046745032
218465,0.021468442
127126,0.058991857
231449,0.05479552
140490,0.06729913
27928,0.02742711
40196,0.07850403
248593,0.024771491
224607,0.010609714
96261,0.021712273
163888,0.035572033
132695,0.020918828
55933,0.028052665
219766,0.018436411
72300,0.021816231
84218,0.0143677695
65029,0.010907949
215640,0.02454416
228305,0.020567937
58250,0.037626337
180492,0.02011578
108204,0.020354867
144978,0.016869832
14738,0.047312133
123284,0.019499432
65441,0.038105875
131426,0.025631754
200196,0.022419795
78553,0.026713368
213194,0.018854786
216984,0.00830375
34697,0.06334846
53650,0.019403495
80222,0.020734485
229732,0.012125092
121454,0.012609593
168472,0.11913653
146029,0.051516864
23027,0.013564931
21358,0.021905564
58519,0.0064747315
97944,0.051552095
203801,0.15485226
209794,0.018455112
49837,0.058496162
106672,0.015473596
32874,0.029060598
57220,0.022720657
128521,0.014684648
213372,0.023267996
54327,0.06642065
232790,0.05096164
222388,0.053566575
217182,0.037652746
237083,0.013499058
74062,0.025212565
154053,0.026567884
41796,0.025027458
119897,0.04903938
207040,0.012562405
98755,0.0605942
135699,0.02513943
27202,0.019180954
107087,0.016204719
178814,0.15236203
116962,0.04324817
70623,0.051211312
3359,0.03794575
15334,0.015204277
76309,0.015784383
186071,0.017617408
20070,0.018254692
189321,0.017676651
180318,0.019368365
199030,0.029056285
229751,0.008632087
136604,0.044951484
98151,0.01962756
144426,0.022768702
206779,0.01141666
75875,0.03759892
13238,0.010957576
124931,0.017285064
187405,0.020679627
182963,0.105588466
34778,0.017426288
70234,0.029764667
202308,0.01915659
135931,0.02844291
144017,0.028239844
127024,0.04278611
209831,0.023157433
224896,0.015895922
169747,0.024222476
117170,0.008124659
121013,0.018062687
60750,0.02311261
182147,0.018847596
159213,0.040147137
65309,0.02720045
65152,0.018549057
215667,0.012324347
238061,0.034731396
59171,0.082809
46810,0.033377513
98315,0.023320073
76248,0.015163364
181521,0.042532407
232490,0.024782574
17287,0.014642767
102912,0.016172117
182608,0.021831902
123300,0.030338837
162576,0.009623358
110161,0.04990324
74408,0.01660121
219507,0.014479063
139095,0.029089633
169889,0.019183371
185570,0.028110284
78949,0.018343706
11357,0.016364511
11783,0.01976773
186609,0.0353216
112260,0.08013758
235552,0.028655728
201700,0.02222932
129101,0.047458716
225377,0.019084884
2296,0.025039025
67048,0.010857386
224023,0.029913638
100110,0.011364306
45352,0.035406284
146539,0.022789061
232576,0.01148782
69696,0.030356755
190482,0.031412985
154850,0.017493429
191208,0.03736785
120423,0.15119596
137654,0.027719948
49015,0.017561113
171891,0.050788436
17847,0.010817831
160965,0.03262513
157936,0.014651672
137767,0.050419778
157947,0.006084785
207818,0.04102488
836,0.023789749
80592,0.017188426
233641,0.011863697
51486,0.0292959
124607,0.049486615
46106,0.031121036
249078,0.066828445
159319,0.011125795
166039,0.023304973
142218,0.016623894
225495,0.018002464
164330,0.021001404
166146,0.049391724
203673,0.0077590197
81564,0.0759885
142504,0.01193161
104352,0.029497253
240993,0.014409263
24063,0.011067775
126410,0.015089889
14480,0.06827175
154550,0.009618623
91332,0.021529546
76072,0.05273431
55730,0.010300004
134703,0.021630201
1453,0.028140785
200006,0.013680455
187306,0.021392314
79078,0.007963788
30923,0.053482167
199619,0.035234917
97799,0.028235251
155873,0.045832656
109114,0.08763951
193447,0.1381638
112974,0.010196688
120838,0.017531449
157923,0.028725471
220060,0.012583817
65930,0.017039677
205053,0.04652875
38282,0.031031618
166,0.012148973
139024,0.013316524
164549,0.037716564
61492,0.017501691
207929,0.018378075
154090,0.0113276085
9213,0.029415725
244277,0.017909292
171540,0.009275674
246225,0.018806908
229317,0.013943964
67058,0.032564837
158212,0.04102418
108073,0.011519872
225128,0.04167809
133828,0.041819666
63297,0.0066663004
196927,0.029848395
223385,0.04154963
143326,0.03678308
82511,0.038869083
230290,0.015951358
64216,0.011896448
29907,0.027448228
1680,0.013266876
46898,0.037757292
13457,0.017121622
133133,0.01728764
99599,0.012378969
81928,0.011225444
111448,0.022946218
128350,0.02216587
5277,0.015255075
237499,0.022081882
217875,0.027952008
159693,0.017816542
58913,0.039188515
124776,0.043174025
214890,0.024591682
230509,0.025655024
204743,0.030427646
137545,0.03908019
6806,0.017990459
159835,0.01781333
48317,0.018642776
246156,0.03626659
53433,0.032216515
31829,0.022007583
42818,0.03365435
98364,0.06775897
115864,0.095143214
85272,0.06261049
17882,0.0113124475
11556,0.21515739
237195,0.011192613
36662,0.021029737
17929,0.04628949
246709,0.02222894
214077,0.15256925
176382,0.013772683
143470,0.02047342
11638,0.011163488
121937,0.053257357
87629,0.012870495
64026,0.018976474
55349,0.05759909
154746,0.039072197
192068,0.01646256
120496,0.011565604
56010,0.014209757
236121,0.02327838
228597,0.0629686
175198,0.010920968
52750,0.020257747
12469,0.021696694
225605,0.0325326
59569,0.028225128
155377,0.13646434
91103,0.027648853
60745,0.035382524
106939,0.018171554
21490,0.04526732
142883,0.06585884
190944,0.021968607
210998,0.023456546
150186,0.007968944
75189,0.03752825
140771,0.038345784
245732,0.042578265
20203,0.05188655
200598,0.026220871
109190,0.008395604
91251,0.0119762095
241305,0.031019272
38894,0.01798248
144129,0.16779324
141255,0.02637309
208464,0.05130965
10932,0.02388283
139603,0.104065344
77892,0.019264353
232448,0.0134369815
182566,0.027135544
85303,0.01928068
18601,0.04891344
117117,0.014897789
206183,0.009783123
93423,0.010098749
29474,0.032862976
231975,0.017503094
105728,0.11173124
155953,0.026928399
218232,0.009011192
198565,0.040106133
78275,0.022023316
39844,0.037682764
215059,0.020858413
149986,0.012356521
180964,0.015229395
247266,0.011874743
225970,0.025308535
160251,0.01741047
128482,0.020801095
153119,0.07214287
220126,0.015072706
59125,0.018793525
159905,0.058639437
35773,0.023581654
187031,0.009940281
39583,0.044770665
220267,0.011285254
62987,0.010490794
140816,0.013214009
70253,0.03504318
171765,0.032836355
138019,0.02054915
108675,0.021849897
51899,0.020345345
156715,0.04376287
99181,0.0498949
129460,0.069667615
69703,0.04055982
216383,0.013598264
110860,0.057049986
217699,0.038586132
195767,0.017416468
237584,0.009367513
147127,0.04086041
52440,0.0084442375
202502,0.009437168
109748,0.09491021
234104,0.021381686
246171,0.027736725
28067,0.0840228
113655,0.044466663
1998,0.014877013
222267,0.017310426
54345,0.056465447
5342,0.034982365
231751,0.046051662
184272,0.027738377
173199,0.025060149
235306,0.038959883
16486,0.027230425
199308,0.014209188
216899,0.010331609
183776,0.035459854
186306,0.04078278
124428,0.05335727
21549,0.010485652
233638,0.049258277
94317,0.013742243
203120,0.029167334
93629,0.024631858
65403,0.05043755
195049,0.028730074
199659,0.035351224
17165,0.03779506
106256,0.017466225
3131,0.04018235
4347,0.049541436
13485,0.04368551
229653,0.01922476
68691,0.021412456
182565,0.029319787
175981,0.014271519
48928,0.021369996
107723,0.012244608
191703,0.03154584
203296,0.027428098
238050,0.019200686
96292,0.03695653
234605,0.035718594
213651,0.014086106
233902,0.033315342
44582,0.022826258
160418,0.01471653
147641,0.012102267
68096,0.007874218
128794,0.020594733
232831,0.021286879
237840,0.019934973
84226,0.030583126
40419,0.009137503
221027,0.041126978
204896,0.040805645
208108,0.04399664
141647,0.015701711
209868,0.058004174
172390,0.027324308
221752,0.016601233
241684,0.020896183
74626,0.037343033
223405,0.028508011
220458,0.03902401
195663,0.021832757
164644,0.043277774
175223,0.012470372
90237,0.074084304
247396,0.013594057
27578,0.024207719
158828,0.010215918
94722,0.015535988
116575,0.01977914
200503,0.016431939
74291,0.022614513
157860,0.043191943
76000,0.028431179
124320,0.036838517
79455,0.024418715
42677,0.026392117
35924,0.01529455
43787,0.034449544
218818,0.03156619
239654,0.007448909
85961,0.03575516
173690,0.05572681
238462,0.029330056
225176,0.012387226
200422,0.021103274
173155,0.01791909
237415,0.077648826
18923,0.020297391
62194,0.030544313
203119,0.015440788
170705,0.030077647
231222,0.040106133
219603,0.012243639
195040,0.0151722105
157213,0.015703546
8278,0.04043308
208304,0.013849209
248204,0.03908019
192771,0.023581654
206373,0.019799544
113590,0.03891852
5212,0.020355275
126040,0.03908019
119538,0.009501497
37933,0.012552306
47308,0.016793715
223291,0.04036454
31503,0.029648725
75217,0.023699664
199914,0.01382553
159440,0.05414604
183199,0.011206644
147285,0.022634063
70163,0.013241893
65798,0.012127022
104524,0.020049185
91038,0.01895076
243544,0.016876372
61147,0.014190612
231273,0.04922518
9219,0.027508577
143525,0.067677215
99692,0.036315974
62917,0.057639327
222555,0.014507055
100695,0.08040081
88284,0.048527874
42988,0.015954487
180320,0.014843415
87288,0.03213594
145089,0.103407554
76533,0.03262513
69882,0.014490405
205872,0.038939204
115509,0.020939197
216648,0.07032743
145111,0.069871694
79595,0.047516305
177438,0.023037726
22410,0.0113253975
56415,0.08203108
82170,0.010415448
718,0.034794275
89344,0.10623748
9280,0.0065460275
182487,0.05485255
84599,0.012816731
19527,0.025119355
91826,0.017288094
76149,0.02473157
132262,0.03780699
124049,0.018877855
209479,0.0226083
30520,0.018034479
182455,0.0099633485
210108,0.030133527
117176,0.02748407
200722,0.23087883
123329,0.008201901
111190,0.0073088333
217217,0.037723877
64238,0.011423766
30135,0.014242563
241689,0.012183643
162813,0.03732599
24288,0.05597448
112601,0.12237251
163740,0.04756957
234090,0.05369449
54167,0.21692573
44312,0.009858752
223245,0.024984222
75532,0.019413343
232470,0.022129294
115073,0.016877616
32559,0.013463854
120383,0.020157404
65495,0.040366326
107477,0.03664211
43198,0.0116737215
104796,0.03853255
169469,0.040122032
70502,0.021693699
86301,0.085110165
11495,0.037816394
243366,0.035524737
61830,0.028944924
206094,0.033794012
214283,0.01828681
115728,0.05754354
29577,0.029510632
81903,0.023552818
11593,0.012967829
92750,0.038088918
233236,0.015061192
99303,0.027092163
128746,0.020189008
24857,0.013572182
107258,0.017267827
36809,0.014722146
20676,0.021312362
147818,0.04214931
196903,0.01860445
156966,0.047054607
175547,0.021677872
90949,0.013313436
136793,0.030729728
39506,0.023047537
80463,0.040477797
149573,0.019913279
114728,0.057323918
196241,0.06644589
64765,0.043247286
189078,0.03025048
106963,0.025751764
220308,0.07263211
207069,0.029168628
17909,0.021438437
100435,0.018119562
248274,0.018599207
195578,0.019363683
218921,0.04885996
195495,0.042981632
52238,0.018363353
226840,0.041483562
227395,0.01579323
161242,0.035600558
243401,0.03562761
34972,0.044111013
206671,0.038704436
174593,0.06260523
241172,0.011445859
203379,0.045033596
170313,0.011903643
11870,0.010182732
246574,0.012169621
223256,0.017418223
124716,0.030879565
223886,0.016901447
33780,0.026948305
25550,0.018947074
18914,0.06116295
123520,0.06203354
135323,0.012725529
201218,0.012574666
227053,0.031704534
13423,0.027381862
35144,0.01660754
229045,0.009217932
176837,0.024724683
57483,0.009460831
238747,0.018716447
21811,0.017162755
3701,0.007958286
170372,0.03793912
121620,0.012433858
117917,0.03878829
240371,0.010781561
65035,0.023101486
213729,0.0151255
230794,0.018898753
7480,0.015442456
157014,0.021224681
77835,0.02636406
224989,0.014613713
108069,0.033214886
136708,0.02529483
55377,0.02168244
143278,0.013246255
219851,0.041496743
141954,0.17420538
32545,0.025116587
198874,0.02072816
227620,0.08276338
128908,0.024707519
71070,0.06325739
174568,0.033977162
140337,0.020181896
143626,0.01492946
65267,0.05376225
145397,0.05255162
189440,0.022910854
241385,0.027939646
169334,0.035240695
214419,0.016767384
165628,0.01065234
95372,0.12315323
158549,0.046186984
197614,0.048752695
106996,0.023850866
120959,0.013413998
164715,0.061878543
174577,0.02961064
888,0.04087228
10277,0.026167458
53016,0.012574098
245769,0.05176414
110598,0.033136148
53418,0.030754719
235696,0.011075706
79425,0.046833046
140995,0.023881093
146092,0.051017802
89966,0.031149333
248264,0.031637877
143497,0.015609483
170605,0.016655875
45038,0.055380967
29481,0.022453792
173887,0.023434738
22106,0.008211118
192047,0.029738966
46139,0.04848676
244185,0.037198223
99260,0.022002546
230742,0.022839773
181667,0.014918293
224454,0.013563655
51526,0.036571417
223020,0.009701644
240647,0.044057265
8511,0.011156079
19191,0.019730523
94823,0.06999372
242123,0.012098573
91010,0.053057402
71001,0.028115913
40020,0.034275405
112369,0.023265649
15505,0.021535615
130460,0.0059136916
160115,0.06230547
123817,0.10801365
59979,0.011220818
41189,0.06866704
167457,0.07022191
56712,0.014461921
161256,0.032548953
67135,0.011432099
184342,0.013093255
242584,0.013940862
211827,0.007914417
14485,0.021455554
62304,0.033853352
96149,0.03235266
165107,0.032488212
53218,0.01811288
233499,0.02013423
249917,0.018182216
242103,0.042747725
169646,0.024232619
239309,0.015077605
121349,0.032233413
86875,0.034581847
248127,0.036441
58879,0.046926077
59498,0.010302649
194263,0.016558541
40670,0.009307247
157636,0.06374315
128280,0.06004393
247647,0.05016173
81999,0.018751292
160988,0.032341413
234100,0.029168064
151058,0.030503638
177247,0.034417987
41605,0.05926033
171308,0.016613552
47596,0.01182652
13215,0.030112924
99354,0.0154389255
118612,0.026829861
127766,0.027847754
207772,0.017737404
175627,0.033795755
207216,0.027870579
48475,0.01523023
120129,0.016823266
121973,0.035491988
234901,0.037645794
200078,0.032043345
213044,0.02704189
227795,0.02806275
118366,0.023528557
71553,0.020856474
30562,0.053148333
119714,0.039481852
217181,0.038433757
75718,0.04360561
140832,0.060258474
144256,0.06407779
95362,0.071599476
132009,0.020429818
8244,0.058785353
55342,0.014425843
34638,0.025277337
139557,0.020778036
12686,0.019410148
203159,0.038382173
236419,0.06486552
210909,0.055866502
219076,0.061121713
200696,0.040671375
98278,0.05222662
131039,0.023864264
161795,0.018485438
229284,0.015414142
95855,0.054781582
93815,0.024492474
115000,0.020188294
242461,0.034031253
7498,0.03448594
164563,0.028788887
60257,0.19362348
3931,0.009045693
216817,0.040533163
1149,0.014338979
231119,0.026843004
170254,0.02389881
150826,0.021574676
212913,0.019070923
141499,0.028539114
74434,0.05963695
150411,0.009042573
159819,0.023730304
24190,0.026638847
76357,0.011536591
4879,0.011854221
42530,0.106801786
176170,0.07002247
11220,0.028874408
229576,0.013181362
36955,0.007957646
62560,0.014579851
80840,0.033299465
90154,0.04199031
54078,0.022780048
120375,0.0084295375
37382,0.015361633
81051,0.028950365
205678,0.03859988
21117,0.03552914
187771,0.012712422
86192,0.08744982
41183,0.059147533
246045,0.017333502
249965,0.016287964
183913,0.01316281
203671,0.036598146
166469,0.052050494
166256,0.0637409
71093,0.011896448
7190,0.006534131
162059,0.0113321645
151183,0.03746778
112817,0.016760474
208755,0.055246953
239488,0.02038355
173320,0.012314269
139870,0.024277367
82754,0.047943324
122879,0.038218122
243945,0.013187975
231841,0.059938315
20575,0.02174882
175716,0.025952524
33287,0.022208843
136087,0.044972144
128993,0.029478766
50638,0.012957932
53922,0.041165497
61181,0.03179397
193334,0.013220918
49740,0.011755076
221778,0.015270103
245040,0.14156196
143711,0.021075243
119671,0.06518787
81748,0.015167872
193103,0.029019421
76782,0.04835054
232079,0.037598662
159910,0.014889302
8345,0.018256772
170695,0.086933576
122633,0.014237449
46087,0.03408489
197694,0.03492583
88038,0.014592448
216107,0.029478766
166666,0.025599744
202704,0.02907409
191488,0.03777675
23416,0.1077826
22792,0.013169
136718,0.071403354
15839,0.01504046
90516,0.009524627
121636,0.03208496
28196,0.034267914
63826,0.025132341
191192,0.057532996
4534,0.012125411
181970,0.02817321
170310,0.025294077
30191,0.013104265
111586,0.024727179
102398,0.03469005
108547,0.0141151
108121,0.049033366
178228,0.032834187
81099,0.014707702
153436,0.028102314
74650,0.032228835
19195,0.06515985
246817,0.024019582
197890,0.010793779
207273,0.01142738
25082,0.017238544
199816,0.032903366
192367,0.010857899
203319,0.029866155
213184,0.017313972
139451,0.1001424
210185,0.026004013
57011,0.026584383
55033,0.025536055
88401,0.03302312
167541,0.0201959
54702,0.010681979
79309,0.01885203
49169,0.007103709
6549,0.019309679
213739,0.028088324
2348,0.018316232
27390,0.07983055
58019,0.06772549
201319,0.018727703
89499,0.053197645
190922,0.044047642
184328,0.016800284
155654,0.01918266
90128,0.014550586
43411,0.048188895
27665,0.02732
44921,0.015128789
97652,0.027196972
78085,0.011094503
6238,0.013164688
6158,0.06352507
242816,0.022237347
124091,0.020127703
40424,0.015934324
222290,0.012514967
248497,0.018159712
186086,0.014022937
32292,0.009670135
176856,0.02305739
240721,0.040701054
23699,0.012734273
219149,0.019717542
18828,0.037890542
135021,0.011242605
171875,0.10192171
204581,0.04928964
51502,0.036166146
54859,0.007979271
172385,0.025645483
173303,0.015169396
58609,0.011613465
141416,0.014276168
43471,0.03463842
145542,0.024219856
125701,0.033768643
15627,0.019827887
141841,0.01758311
155729,0.03401458
120997,0.011187748
19896,0.012813768
239786,0.047140297
204099,0.020491177
199378,0.02050263
105890,0.019346252
171389,0.019041348
117581,0.021298481
154958,0.040506504
135754,0.0061400705
170249,0.055880457
223825,0.034242857
102720,0.02141601
24065,0.029478766
50624,0.025271099
226632,0.056756593
180667,0.028131032
193812,0.01863548
197430,0.024833418
23194,0.005178307
109344,0.13169837
217144,0.033508502
113820,0.028371453
197640,0.009905001
94993,0.02127418
2229,0.025881162
91935,0.013619868
193280,0.017279807
135252,0.010706301
112016,0.025162315
20151,0.011123607
151531,0.017808218
182359,0.01265536
249626,0.047747407
72748,0.019425124
46371,0.045826934
116186,0.049746227
68998,0.015805917
242843,0.027604487
73369,0.030590747
145967,0.05163296
190022,0.024538035
17317,0.04792502
118259,0.015440448
153357,0.028545687
100836,0.06489479
43433,0.02529564
128446,0.024185764
138024,0.020440739
28676,0.00680964
179443,0.012988994
73403,0.039997675
232474,0.05645989
12073,0.024707597
118925,0.18206882
210556,0.009661881
71790,0.027677853
107210,0.024775833
14439,0.08471668
41122,0.011539805
171967,0.016969584
241073,0.05435517
92069,0.072018586
84938,0.019734351
63920,0.040009934
177799,0.01954966
237929,0.016695714
126522,0.05082134
142846,0.04402446
12427,0.012105791
120107,0.06452216
104061,0.030734371
32735,0.033571284
134064,0.012948903
195448,0.023312287
4002,0.044098895
84787,0.009654288
31095,0.018482335
142143,0.06824902
162324,0.02607144
54880,0.04101476
165520,0.023554074
184158,0.034733392
229864,0.022362055
102413,0.011216497
223879,0.12676933
217553,0.025855348
38533,0.071376905
76515,0.021250304
33888,0.021024795
223163,0.014344047
60471,0.042767532
118461,0.022612069
209155,0.035182945
181632,0.04438924
8169,0.027667306
234508,0.011157505
38562,0.02958782
107641,0.027950436
148971,0.016218703
48906,0.025331624
64194,0.017862879
179593,0.016623387
29468,0.012069428
138085,0.087679364
163949,0.024902144
134355,0.079445906
180649,0.042428307
47729,0.028887356
112364,0.02107381
76348,0.07256291
24604,0.035434306
27831,0.030429987
35158,0.02105903
158386,0.015899153
58205,0.06126029
211226,0.041349582
59566,0.051014464
236042,0.02525058
92074,0.021843992
186324,0.010004098
67879,0.009826218
88677,0.01556439
245257,0.020498322
129084,0.026145551
176712,0.086933576
244934,0.010573367
112551,0.01303226
119558,0.03376877
162338,0.021797366
176979,0.021873435
31806,0.016851367
157521,0.019708885
156188,0.021818483
248804,0.004883415
33096,0.08808224
141931,0.034238428
11697,0.03784944
198908,0.0071708267
224339,0.020748436
99943,0.02259166
175864,0.027773937
53055,0.019815452
40629,0.009147282
85853,0.021988496
193127,0.04168396
15404,0.011489694
195398,0.14617786
229222,0.029176913
82193,0.026637442
122810,0.06339996
61367,0.020265665
141575,0.025321849
71330,0.014855343
17529,0.07556277
112124,0.022467637
196021,0.04595178
93892,0.034984276
51961,0.024526384
144163,0.015398597
95116,0.024092807
64978,0.071848705
3179,0.024922768
152064,0.041413035
38792,0.03548865
28138,0.048358098
189737,0.03453194
78230,0.04659018
129510,0.04963056
133411,0.031031119
212389,0.018157156
188778,0.028672542
83251,0.007895405
216537,0.016948972
45381,0.013856908
107833,0.0156499
117659,0.04073876
94672,0.04145008
156913,0.01973734
141451,0.028341224
180359,0.020265318
18634,0.06160661
39709,0.056281462
216529,0.09619787
183094,0.08624574
57466,0.0104555255
32891,0.044227794
189604,0.021212392
180168,0.009801146
107693,0.042546205
244736,0.020665536
189760,0.03202363
44000,0.05491688
5772,0.019499432
242864,0.011368776
145458,0.015995834
41757,0.04848466
126540,0.018284215
193276,0.049396526
153243,0.02614908
135568,0.03411325
233192,0.018196924
82903,0.031068455
191500,0.02757917
185110,0.01605232
135283,0.022491079
49301,0.021109259
242671,0.060958818
145086,0.024157869
213501,0.016004318
84185,0.057328727
221993,0.031301245
51014,0.092150696
189363,0.026793504
36916,0.017901812
24908,0.012446799
24030,0.028156767
18343,0.014038466
131588,0.06518787
234761,0.025752908
212668,0.029965606
79941,0.007459326
99238,0.013311294
141511,0.045363996
217001,0.011527633
209054,0.04692105
216285,0.018535545
219097,0.020394001
134225,0.060535427
41747,0.05709031
233093,0.021156602
68231,0.031889573
163655,0.021060005
123351,0.013012227
12772,0.062329713
136787,0.04977782
116313,0.029622039
72028,0.010823384
236827,0.025899304
135993,0.01093788
23250,0.03060387
162902,0.029083377
1313,0.01781227
224911,0.028665444
154931,0.039821178
96360,0.048446354
50663,0.015384984
12101,0.013149489
89269,0.020614652
241056,0.017618109
152807,0.021963317
45478,0.015067567
168560,0.016752658
19742,0.025622973
36345,0.008210645
57039,0.031572234
97494,0.070597194
187989,0.011908237
7870,0.026370183
151673,0.017069317
554,0.010492244
248897,0.02463613
201281,0.075045824
68306,0.024277888
248659,0.0117264455
64072,0.026609503
209898,0.06212738
51538,0.028194444
185907,0.022681441
71458,0.079605
225340,0.047575865
54272,0.012708198
249366,0.033593222
57137,0.020756552
222313,0.01880371
21592,0.04810012
218234,0.043276593
80017,0.025498018
182466,0.0180531
211659,0.009437128
101805,0.04611502
100899,0.039416324
190829,0.013215147
196029,0.031698745
233537,0.035331205
123455,0.056180265
243994,0.023191933
175212,0.058484096
210224,0.008621048
202491,0.013485589
8683,0.01225687
87238,0.041157134
